stand,climateScenario,none,first,second,both
101,Ensemble_rcp85,109.51509193520428,95.72690473887144,96.42948752594575,96.69295607109859
102,NONE,219.11253050942057,178.00673568532747,172.94619506983437,174.988167598893
102,Ensemble_rcp45,192.65566904596534,167.26418455419304,172.76863224122062,183.1560577151275
102,Ensemble_rcp85,198.95914946175503,189.45953813091714,179.07211265701028,186.79609570171027
103,NONE,102.09976188579998,87.33176061303247,86.96711860629748,86.69363710124622
103,Ensemble_rcp45,100.64119385885992,86.1466740911437,80.58588348843494,90.24889666691246
103,Ensemble_rcp85,102.5555643942187,92.43674870732245,85.2350690743062,92.34558820563869
104,NONE,234.91341246066068,189.88834173903413,191.3120593903108,181.96891230380731
104,Ensemble_rcp45,189.08750056019088,182.85873583585527,195.583212344141,195.583212344141
104,Ensemble_rcp85,214.89238298958165,207.15091826076443,200.21029471079035,195.2272829313218
105,NONE,100.06201105132479,70.6642304322312,74.4987235564608,69.38606605748801
105,Ensemble_rcp45,74.49872355646079,77.23764721662478,77.96802685933521,82.71549453695282
105,Ensemble_rcp85,89.1976138660076,86.91517748253759,81.52862761754842,84.45014618839002
106,NONE,53.46625233732284,42.68389144929607,41.347235140863,39.92146841186772
106,Ensemble_rcp45,40.54524135580316,44.73343112222677,41.88189766423621,43.30766439323149
106,Ensemble_rcp85,48.030516683028345,45.62453532784882,40.63435177636534,47.67407500077952
107,NONE,29.96093073950039,25.562995952050798,25.3797486692404,25.562995952050798
107,Ensemble_rcp45,31.7934035676044,30.419048946526406,25.929490517671603,30.235801663716007
107,Ensemble_rcp85,32.8928872644668,32.6180163402512,26.570856007508002,31.426909001983603
108,NONE,137.22163626296668,103.11921778341285,95.9919927572627,103.38987189832994
108,Ensemble_rcp45,139.38686918230346,128.2900504707026,130.27484731342795,120.71173525302395
